event_slug,timestamp_ms,timestamp_iso,timestamp_est,event_type,price,size,size_change,side,best_bid,best_ask,token_id,is_winning_token,outcome,time_since_ticker_change_ms,ticker_changed_recently,old_tick_size,new_tick_size,market_resolved,error_message
eth-15min-up-or-down-00:45,1771566992018,2026-02-20 05:56:32,2026-02-20 00:56:32,ask,0.99,3487.77,13.0,ASK,0.94,0.95,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
sol-15min-up-or-down-00:45,1771567005853,2026-02-20 05:56:45,2026-02-20 00:56:45,ask,0.99,1111.35,1111.35,ASK,0.93,0.94,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,-1,false,,,false,
sol-15min-up-or-down-00:45,1771567007371,2026-02-20 05:56:47,2026-02-20 00:56:47,ask,0.99,1191.35,80.0,ASK,0.96,0.97,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567009158,2026-02-20 05:56:49,2026-02-20 00:56:49,ask,0.99,3472.77,323.0,ASK,0.96,0.97,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567010791,2026-02-20 05:56:50,2026-02-20 00:56:50,ask,0.99,3482.77,10.0,ASK,0.96,0.97,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567015497,2026-02-20 05:56:55,2026-02-20 00:56:55,ask,0.99,3457.77,29.0,ASK,0.96,0.97,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
sol-15min-up-or-down-00:45,1771567017001,2026-02-20 05:56:57,2026-02-20 00:56:57,ask,0.99,854.66,5.309999999999945,ASK,0.95,0.97,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567019798,2026-02-20 05:56:59,2026-02-20 00:56:59,ask,0.99,3442.77,5.0,ASK,0.97,0.98,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567020814,2026-02-20 05:57:00,2026-02-20 00:57:00,ask,0.99,3004.57,52.98000000000002,ASK,0.97,0.99,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567021752,2026-02-20 05:57:01,2026-02-20 00:57:01,ask,0.99,2885.78,3.0,ASK,0.97,0.98,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567021942,2026-02-20 05:57:01,2026-02-20 00:57:01,ask,0.99,2897.71,11.929999999999836,ASK,0.97,0.99,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567022222,2026-02-20 05:57:02,2026-02-20 00:57:02,ask,0.99,2890.1,5.0,ASK,0.97,0.98,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567023179,2026-02-20 05:57:03,2026-02-20 00:57:03,ask,0.99,2900.1,10.0,ASK,0.95,0.98,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567025793,2026-02-20 05:57:05,2026-02-20 00:57:05,ask,0.99,2905.1,10.0,ASK,0.95,0.98,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
sol-15min-up-or-down-00:45,1771567026694,2026-02-20 05:57:06,2026-02-20 00:57:06,ask,0.99,871.33,100.0,ASK,0.96,0.97,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567028580,2026-02-20 05:57:08,2026-02-20 00:57:08,ask,0.99,2841.1,10.0,ASK,0.97,0.98,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
sol-15min-up-or-down-00:45,1771567037290,2026-02-20 05:57:17,2026-02-20 00:57:17,ask,0.99,789.33,18.0,ASK,0.96,0.98,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567038711,2026-02-20 05:57:18,2026-02-20 00:57:18,ask,0.99,7217.12,7217.12,ASK,0.94,0.95,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567038765,2026-02-20 05:57:18,2026-02-20 00:57:18,ask,0.99,7222.12,5.0,ASK,0.94,0.95,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567039061,2026-02-20 05:57:19,2026-02-20 00:57:19,ask,0.99,7222.12,5.0,ASK,0.94,0.95,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567039326,2026-02-20 05:57:19,2026-02-20 00:57:19,ask,0.99,7232.12,10.0,ASK,0.94,0.95,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567039663,2026-02-20 05:57:19,2026-02-20 00:57:19,ask,0.99,7235.12,13.0,ASK,0.94,0.95,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567039857,2026-02-20 05:57:19,2026-02-20 00:57:19,ask,0.99,7245.12,10.0,ASK,0.94,0.95,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567040015,2026-02-20 05:57:20,2026-02-20 00:57:20,ask,0.99,7251.49,6.369999999999891,ASK,0.94,0.95,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
sol-15min-up-or-down-00:45,1771567041840,2026-02-20 05:57:21,2026-02-20 00:57:21,ask,0.99,907.33,118.0,ASK,0.97,0.98,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567042315,2026-02-20 05:57:22,2026-02-20 00:57:22,ask,0.99,7287.49,95.0,ASK,0.95,0.96,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567042838,2026-02-20 05:57:22,2026-02-20 00:57:22,ask,0.99,7297.49,10.0,ASK,0.95,0.96,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567043378,2026-02-20 05:57:23,2026-02-20 00:57:23,ask,0.99,7251.59,39.100000000000364,ASK,0.96,0.97,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567043968,2026-02-20 05:57:24,2026-02-20 00:57:24,ask,0.99,7131.59,10.100000000000364,ASK,0.96,0.97,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567044912,2026-02-20 05:57:24,2026-02-20 00:57:24,ask,0.99,5921.59,5.0,ASK,0.96,0.97,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567045566,2026-02-20 05:57:25,2026-02-20 00:57:25,ask,0.99,5872.59,10.100000000000364,ASK,0.96,0.97,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567045587,2026-02-20 05:57:25,2026-02-20 00:57:25,ask,0.99,5962.59,90.0,ASK,0.96,0.97,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567045641,2026-02-20 05:57:25,2026-02-20 00:57:25,ask,0.99,5967.59,5.0,ASK,0.96,0.97,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
sol-15min-up-or-down-00:45,1771567046224,2026-02-20 05:57:26,2026-02-20 00:57:26,ask,0.99,907.33,5.0,ASK,0.97,0.98,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567048018,2026-02-20 05:57:28,2026-02-20 00:57:28,ask,0.99,2485.84,10.0,ASK,0.97,0.99,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567048331,2026-02-20 05:57:28,2026-02-20 00:57:28,ask,0.99,5928.59,61.0,ASK,0.96,0.97,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567048495,2026-02-20 05:57:28,2026-02-20 00:57:28,ask,0.99,5933.59,5.0,ASK,0.96,0.97,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567048564,2026-02-20 05:57:28,2026-02-20 00:57:28,ask,0.99,6018.59,85.0,ASK,0.96,0.97,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567048656,2026-02-20 05:57:28,2026-02-20 00:57:28,ask,0.99,5983.99,10.099999999999454,ASK,0.96,0.98,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567048915,2026-02-20 05:57:28,2026-02-20 00:57:28,ask,0.99,5998.99,15.0,ASK,0.96,0.98,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
sol-15min-up-or-down-00:45,1771567049495,2026-02-20 05:57:29,2026-02-20 00:57:29,ask,0.99,907.33,5.0,ASK,0.97,0.98,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567049641,2026-02-20 05:57:29,2026-02-20 00:57:29,ask,0.99,6063.99,65.0,ASK,0.96,0.98,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567050155,2026-02-20 05:57:30,2026-02-20 00:57:30,ask,0.99,6062.99,8.0,ASK,0.96,0.97,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567050316,2026-02-20 05:57:30,2026-02-20 00:57:30,ask,0.99,6061.99,7.0,ASK,0.96,0.97,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567051091,2026-02-20 05:57:31,2026-02-20 00:57:31,ask,0.99,5664.29,13.0,ASK,0.97,0.98,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567051112,2026-02-20 05:57:31,2026-02-20 00:57:31,ask,0.99,5674.29,10.0,ASK,0.97,0.98,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567051136,2026-02-20 05:57:31,2026-02-20 00:57:31,ask,0.99,5684.39,10.100000000000364,ASK,0.97,0.98,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567051334,2026-02-20 05:57:31,2026-02-20 00:57:31,ask,0.99,5696.39,12.0,ASK,0.97,0.98,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567052923,2026-02-20 05:57:32,2026-02-20 00:57:32,ask,0.99,6164.39,468.0,ASK,0.97,0.98,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567053397,2026-02-20 05:57:33,2026-02-20 00:57:33,ask,0.99,6174.39,10.0,ASK,0.97,0.98,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567053686,2026-02-20 05:57:33,2026-02-20 00:57:33,ask,0.99,5711.39,12.0,ASK,0.97,0.98,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567053872,2026-02-20 05:57:33,2026-02-20 00:57:33,ask,0.99,5666.39,10.0,ASK,0.98,0.99,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567055127,2026-02-20 05:57:35,2026-02-20 00:57:35,ask,0.99,4451.48,8.409999999999854,ASK,0.98,0.99,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567055931,2026-02-20 05:57:35,2026-02-20 00:57:35,ask,0.99,3751.39,135.0,ASK,0.98,0.99,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567057862,2026-02-20 05:57:37,2026-02-20 00:57:37,bid,0.99,27960.47,27960.47,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567058034,2026-02-20 05:57:38,2026-02-20 00:57:38,bid,0.99,28492.62,532.1499999999978,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567058055,2026-02-20 05:57:38,2026-02-20 00:57:38,bid,0.99,28711.54,224.90000000000146,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567058195,2026-02-20 05:57:38,2026-02-20 00:57:38,bid,0.99,28744.59,94.02999999999884,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567058319,2026-02-20 05:57:38,2026-02-20 00:57:38,bid,0.99,28875.34,136.72999999999956,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567058910,2026-02-20 05:57:38,2026-02-20 00:57:38,bid,0.99,28447.22,92.0,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567059109,2026-02-20 05:57:39,2026-02-20 00:57:39,bid,0.99,28446.92,5.0,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567060322,2026-02-20 05:57:40,2026-02-20 00:57:40,bid,0.99,28532.52,118.72999999999956,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567062528,2026-02-20 05:57:42,2026-02-20 00:57:42,bid,0.99,29160.53,628.0099999999984,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567065228,2026-02-20 05:57:45,2026-02-20 00:57:45,bid,0.99,30061.42,960.8899999999994,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567067869,2026-02-20 05:57:47,2026-02-20 00:57:47,bid,0.99,30044.16,2.0,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
sol-15min-up-or-down-00:45,1771567068511,2026-02-20 05:57:48,2026-02-20 00:57:48,bid,0.99,21.72,21.72,BID,0.99,N/A,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,-1,false,,,false,
sol-15min-up-or-down-00:45,1771567068847,2026-02-20 05:57:48,2026-02-20 00:57:48,bid,0.99,5.17,0.40000000000000036,BID,0.99,N/A,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567068896,2026-02-20 05:57:48,2026-02-20 00:57:48,bid,0.99,101.01,101.01,BID,0.99,N/A,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567069369,2026-02-20 05:57:49,2026-02-20 00:57:49,bid,0.99,50.95,7.859999999999999,BID,0.99,N/A,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567072598,2026-02-20 05:57:52,2026-02-20 00:57:52,bid,0.99,29779.45,0.030000000002473826,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567072912,2026-02-20 05:57:52,2026-02-20 00:57:52,bid,0.99,44.52,44.24,BID,0.99,N/A,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
sol-15min-up-or-down-00:45,1771567077675,2026-02-20 05:57:57,2026-02-20 00:57:57,bid,0.99,4.99,0.8500000000000005,BID,0.99,N/A,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567080765,2026-02-20 05:58:00,2026-02-20 00:58:00,bid,0.99,3855.85,611.0699999999997,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567081115,2026-02-20 05:58:01,2026-02-20 00:58:01,bid,0.99,30360.0,26516.15,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567085511,2026-02-20 05:58:05,2026-02-20 00:58:05,bid,0.99,30690.54,330.5400000000009,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
sol-15min-up-or-down-00:45,1771567087244,2026-02-20 05:58:07,2026-02-20 00:58:07,bid,0.99,973.01,968.02,BID,0.99,N/A,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567091214,2026-02-20 05:58:11,2026-02-20 00:58:11,bid,0.99,27832.17,85.62999999999738,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567098793,2026-02-20 05:58:18,2026-02-20 00:58:18,bid,0.99,28371.64,539.4700000000012,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567105853,2026-02-20 05:58:25,2026-02-20 00:58:25,bid,0.99,28552.53,591.8899999999994,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
eth-15min-up-or-down-00:45,1771567107944,2026-02-20 05:58:28,2026-02-20 00:58:28,bid,0.99,22987.53,22953.0,BID,0.99,N/A,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567119102,2026-02-20 05:58:39,2026-02-20 00:58:39,bid,0.99,28505.86,53.650000000001455,BID,0.99,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,-1,false,,,false,
btc-15min-up-or-down-00:45,1771567121337,2026-02-20 05:58:41,2026-02-20 00:58:41,tick_size_change,,,,,,,50446473532799483684487615023067180449640305985704113072007445654926279230214,false,Up,52,true,0.01,0.001,false,
btc-15min-up-or-down-00:45,1771567121340,2026-02-20 05:58:41,2026-02-20 00:58:41,tick_size_change,,,,,,,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,55,true,0.01,0.001,false,
btc-15min-up-or-down-00:45,1771567121340,2026-02-20 05:58:41,2026-02-20 00:58:41,tick_size_change,,,,,,,50446473532799483684487615023067180449640305985704113072007445654926279230214,false,Up,55,true,0.001,0.001,false,
btc-15min-up-or-down-00:45,1771567121341,2026-02-20 05:58:41,2026-02-20 00:58:41,tick_size_change,,,,,,,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,56,true,0.001,0.001,false,
sol-15min-up-or-down-00:45,1771567122522,2026-02-20 05:58:42,2026-02-20 00:58:42,tick_size_change,,,,,,,35182001549918888839178755194638382783114624885106043704771644250098358046224,false,Up,57,true,0.01,0.001,false,
sol-15min-up-or-down-00:45,1771567122522,2026-02-20 05:58:42,2026-02-20 00:58:42,tick_size_change,,,,,,,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,57,true,0.01,0.001,false,
sol-15min-up-or-down-00:45,1771567122523,2026-02-20 05:58:42,2026-02-20 00:58:42,tick_size_change,,,,,,,35182001549918888839178755194638382783114624885106043704771644250098358046224,false,Up,58,true,0.001,0.001,false,
sol-15min-up-or-down-00:45,1771567122523,2026-02-20 05:58:42,2026-02-20 00:58:42,tick_size_change,,,,,,,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,58,true,0.001,0.001,false,
btc-15min-up-or-down-00:45,1771567122637,2026-02-20 05:58:42,2026-02-20 00:58:42,ask,0.999,306.99,306.99,ASK,0.99,0.999,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,1352,true,,,false,
btc-15min-up-or-down-00:45,1771567122739,2026-02-20 05:58:42,2026-02-20 00:58:42,bid,0.999,165.06,165.06,BID,0.999,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,1454,true,,,false,
btc-15min-up-or-down-00:45,1771567122739,2026-02-20 05:58:42,2026-02-20 00:58:42,bid,0.99,3628.21,200.0,BID,0.999,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,1454,true,,,false,
eth-15min-up-or-down-00:45,1771567123076,2026-02-20 05:58:43,2026-02-20 00:58:43,tick_size_change,,,,,,,48176879253973201579797279229717634099893910043396008559643692649983648219726,false,Up,55,true,0.01,0.001,false,
eth-15min-up-or-down-00:45,1771567123076,2026-02-20 05:58:43,2026-02-20 00:58:43,tick_size_change,,,,,,,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,55,true,0.01,0.001,false,
eth-15min-up-or-down-00:45,1771567123076,2026-02-20 05:58:43,2026-02-20 00:58:43,tick_size_change,,,,,,,48176879253973201579797279229717634099893910043396008559643692649983648219726,false,Up,55,true,0.001,0.001,false,
eth-15min-up-or-down-00:45,1771567123077,2026-02-20 05:58:43,2026-02-20 00:58:43,tick_size_change,,,,,,,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,56,true,0.001,0.001,false,
btc-15min-up-or-down-00:45,1771567123437,2026-02-20 05:58:43,2026-02-20 00:58:43,bid,0.999,565.11,400.05,BID,0.999,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,2152,true,,,false,
btc-15min-up-or-down-00:45,1771567123437,2026-02-20 05:58:43,2026-02-20 00:58:43,bid,0.997,54.18,54.18,BID,0.999,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,2152,true,,,false,
btc-15min-up-or-down-00:45,1771567123437,2026-02-20 05:58:43,2026-02-20 00:58:43,bid,0.99,3812.29,184.07999999999993,BID,0.999,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,2152,true,,,false,
eth-15min-up-or-down-00:45,1771567125148,2026-02-20 05:58:45,2026-02-20 00:58:45,bid,0.995,204.02,204.02,BID,0.995,0.999,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,2127,true,,,false,
eth-15min-up-or-down-00:45,1771567125148,2026-02-20 05:58:45,2026-02-20 00:58:45,ask,0.999,250.0,250.0,ASK,0.995,0.999,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,2127,true,,,false,
btc-15min-up-or-down-00:45,1771567125416,2026-02-20 05:58:45,2026-02-20 00:58:45,ask,0.999,1834.89,1527.9,ASK,0.997,0.999,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,4131,true,,,false,
btc-15min-up-or-down-00:45,1771567126196,2026-02-20 05:58:46,2026-02-20 00:58:46,bid,0.998,466.0,466.0,BID,0.998,0.999,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,4911,true,,,false,
btc-15min-up-or-down-00:45,1771567126767,2026-02-20 05:58:46,2026-02-20 00:58:46,bid,0.997,154.18,100.0,BID,0.998,0.999,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,5482,false,,,false,
btc-15min-up-or-down-00:45,1771567126767,2026-02-20 05:58:46,2026-02-20 00:58:46,bid,0.996,100.0,100.0,BID,0.998,0.999,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,5482,false,,,false,
eth-15min-up-or-down-00:45,1771567126823,2026-02-20 05:58:46,2026-02-20 00:58:46,bid,0.995,424.9,220.87999999999997,BID,0.995,0.997,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,3802,true,,,false,
eth-15min-up-or-down-00:45,1771567126823,2026-02-20 05:58:46,2026-02-20 00:58:46,bid,0.99,2972.71,5.0,BID,0.995,0.997,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,3802,true,,,false,
eth-15min-up-or-down-00:45,1771567126823,2026-02-20 05:58:46,2026-02-20 00:58:46,ask,0.997,8.99,8.99,ASK,0.995,0.997,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,3802,true,,,false,
eth-15min-up-or-down-00:45,1771567126823,2026-02-20 05:58:46,2026-02-20 00:58:46,ask,0.999,1399.0,1149.0,ASK,0.995,0.997,26183628435252286449528259188583047479087950107456211954477431292435000958022,false,Down,3802,true,,,false,
btc-15min-up-or-down-00:45,1771567129163,2026-02-20 05:58:49,2026-02-20 00:58:49,bid,0.998,1171.0,705.0,BID,0.998,0.999,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,7878,false,,,false,
btc-15min-up-or-down-00:45,1771567129163,2026-02-20 05:58:49,2026-02-20 00:58:49,bid,0.997,305.18,151.0,BID,0.998,0.999,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,7878,false,,,false,
btc-15min-up-or-down-00:45,1771567129163,2026-02-20 05:58:49,2026-02-20 00:58:49,bid,0.996,251.0,151.0,BID,0.998,0.999,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,7878,false,,,false,
btc-15min-up-or-down-00:45,1771567129163,2026-02-20 05:58:49,2026-02-20 00:58:49,bid,0.99,3621.16,15.0,BID,0.998,0.999,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,7878,false,,,false,
btc-15min-up-or-down-00:45,1771567129163,2026-02-20 05:58:49,2026-02-20 00:58:49,ask,0.999,955.74,122.0,ASK,0.998,0.999,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,7878,false,,,false,
btc-15min-up-or-down-00:45,1771567129675,2026-02-20 05:58:49,2026-02-20 00:58:49,bid,0.999,2842.05,2276.94,BID,0.999,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,8390,false,,,false,
btc-15min-up-or-down-00:45,1771567129675,2026-02-20 05:58:49,2026-02-20 00:58:49,bid,0.998,1180.25,9.25,BID,0.999,N/A,104630502036078098890475503405843536877212824246797303525488219034617411982728,false,Down,8390,false,,,false,
sol-15min-up-or-down-00:45,1771567130500,2026-02-20 05:58:50,2026-02-20 00:58:50,bid,0.995,246.78,246.78,BID,0.995,0.997,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,8035,false,,,false,
sol-15min-up-or-down-00:45,1771567130500,2026-02-20 05:58:50,2026-02-20 00:58:50,bid,0.99,2240.07,1299.9700000000003,BID,0.995,0.997,3594399567984953136013445225016176219802599945440941479487380555793497647626,false,Down,8035,false,,,false,
